SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5336 N Carlin Springs Rd,Arlington,VA,22203,875000,3,2.0,ARLINGTON FOREST,1472,6000,1948,34,594,,Active,,,https://www.redfin.com/VA/Arlington/5336-N-Carlin-Springs-Rd-22203/home/11243487,BRIGHT MLS,VAAR2016054,N,Y,38.8713804,-77.1238199
MLS Listing,,Single Family Residential,1926 N Woodstock St,Arlington,VA,22207,879000,3,1.5,WILLET HEIGHTS,2240,6370,1950,35,392,,Active,,,https://www.redfin.com/VA/Arlington/1926-N-Woodstock-St-22207/home/11234884,BRIGHT MLS,VAAR2015838,N,Y,38.8946779,-77.1199544
MLS Listing,,Single Family Residential,3914 17th St N,Arlington,VA,22207,2299000,6,5.5,CHERRYDALE,6259,9746,2023,35,367,,Active,June-12-2022 01:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/3914-17th-St-N-22207/home/11233976,BRIGHT MLS,VAAR2016028,N,Y,38.8912033,-77.1075476
MLS Listing,,Townhouse,3701 S Four Mile Run Dr,Arlington,VA,22206,475000,2,1.0,FORT BARNARD HEIGHTS,884,2784,1945,37,537,,Active,,,https://www.redfin.com/VA/Arlington/3701-S-Four-Mile-Run-Dr-22206/home/11272196,BRIGHT MLS,VAAR2016062,N,Y,38.8452881,-77.0894747
MLS Listing,,Single Family Residential,4110 31st St N,Arlington,VA,22207,2600000,6,5.5,BROYHILL FOREST/HILLS,5541,10212,2022,39,469,,Active,,,https://www.redfin.com/VA/Arlington/4110-31st-St-N-22207/home/179281110,BRIGHT MLS,VAAR2012160,N,Y,38.9129212,-77.1151805
MLS Listing,,Single Family Residential,1805 N Randolph St,Arlington,VA,22207,1550000,5,5.0,CHERRYDALE,3600,6791,2004,41,431,,Active,,,https://www.redfin.com/VA/Arlington/1805-N-Randolph-St-22207/home/11233840,BRIGHT MLS,VAAR2014380,N,Y,38.89292,-77.1099751
MLS Listing,,Single Family Residential,3509 25th St N,Arlington,VA,22207,2195000,5,5.5,DOVER BALMORAL RIVERWOOD,6288,8985,2013,42,349,,Active,,,https://www.redfin.com/VA/Arlington/3509-25th-St-N-22207/home/45471215,BRIGHT MLS,VAAR2015700,N,Y,38.9025886,-77.1004068
MLS Listing,,Single Family Residential,6400 26th St N,Arlington,VA,22207,2299900,7,6.5,Arlington,6219,8271,2023,42,370,,Active,June-12-2022 01:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/6400-26th-St-N-22207/home/11226014,BRIGHT MLS,VAAR2015742,N,Y,38.8942989,-77.1557737
MLS Listing,,Single Family Residential,3400 N Ohio St,Arlington,VA,22207,2799900,7,6.5,MINOR HILL,7295,13423,2022,42,384,,Active,June-12-2022 01:00 PM,June-12-2022 04:00 PM,https://www.redfin.com/VA/Arlington/3400-N-Ohio-St-22207/home/11226503,BRIGHT MLS,VAAR2015476,N,Y,38.9040195,-77.1533022
MLS Listing,,Townhouse,1208 N Danville St,Arlington,VA,22201,1175000,3,2.5,CLARENDON CENTER,1628,806,2001,43,722,139,Active,,,https://www.redfin.com/VA/Arlington/1208-N-Danville-St-22201/home/11278899,BRIGHT MLS,VAAR2015134,N,Y,38.887079,-77.090769
MLS Listing,,Single Family Residential,1640 N George Mason Dr,Arlington,VA,22205,1150000,1,2.5,LARCHMONT,2622,9144,1993,43,439,,Active,,,https://www.redfin.com/VA/Arlington/1640-N-George-Mason-Dr-22205/home/11236738,BRIGHT MLS,VAAR2015468,N,Y,38.8891583,-77.1291237
MLS Listing,,Single Family Residential,2053 Rockingham St,Mclean,VA,22101,3999900,6,7.0,FRANKLIN PARK,8326,21658,2022,47,480,,Active,,,https://www.redfin.com/VA/McLean/2053-Rockingham-St-22101/home/9484157,BRIGHT MLS,VAFX2059198,N,Y,38.9069892,-77.1561782
